tam25_cap200_tabu0_inst8_cons10;instancias/c109.txt;8;0;10;25;27;3;200;0;PD;0.0;1035.0972;-1;191.3;;;1;1059;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 02:57:14
tam25_cap200_tabu0_inst0_cons10;instancias/r101.txt;0;0;10;25;27;8;200;0;PD;0.0;137.2987;-1;617.1;;;3;843;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 03:40:24
tam25_cap200_tabu0_inst1_cons10;instancias/r102.txt;1;0;10;25;27;7;200;0;PD;0.0;3620.3534;-1;547.1;;;36;2486;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 04:40:44
tam25_cap200_tabu0_inst2_cons10;instancias/r103.txt;2;0;10;25;27;5;200;0;PD;0.0;244.126;-1;454.6;;;1;950;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 04:44:48
tam25_cap200_tabu0_inst3_cons10;instancias/r104.txt;3;0;10;25;27;4;200;0;PD;0.0;294.8572;-1;416.9;;;1;961;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 04:49:43
tam25_cap200_tabu0_inst4_cons10;instancias/r105.txt;4;0;10;25;27;6;200;0;PD;0.0;140.2502;-1;530.5;;;1;755;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 04:52:03
tam25_cap200_tabu0_inst5_cons10;instancias/r106.txt;5;0;10;25;27;5;200;0;PD;0.0;3601.6572;-1;465.4;;;24;1649;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 05:52:05
tam25_cap200_tabu0_inst6_cons10;instancias/r107.txt;6;0;10;25;27;4;200;0;PD;0.0;509.3913;-1;424.3;;;1;1027;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 06:00:34
tam25_cap200_tabu0_inst7_cons10;instancias/r108.txt;7;0;10;25;27;4;200;0;PD;0.0;3610.2147;-1;406.6;;;17;1158;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 07:00:45
tam25_cap200_tabu0_inst8_cons10;instancias/r109.txt;8;0;10;25;27;5;200;0;PD;0.0;200.8169;-1;441.3;;;1;1056;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 07:04:05
tam25_cap200_tabu0_inst9_cons10;instancias/r110.txt;9;0;10;25;27;4;200;0;PD;0.0;3620.4151;-1;444.7;;;23;1011;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 08:04:26
tam25_cap200_tabu0_inst10_cons10;instancias/r111.txt;10;0;10;25;27;4;200;0;PD;0.0;3574.7507;-1;428.8;;;29;1184;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 09:04:01
tam25_cap200_tabu0_inst11_cons10;instancias/r112.txt;11;0;10;25;27;4;200;0;PD;0.0;3619.7446;-1;393.0;;;12;954;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 10:04:20
tam50_cap200_tabu0_inst0_cons10;instancias/c101N.txt;0;0;10;50;52;5;200;0;PD;0.0;3100.3467;-1;362.4;;;1;4461;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 22:36:44
tam50_cap200_tabu0_inst1_cons10;instancias/c102.txt;1;0;10;50;52;5;200;0;PD;0.0;3615.1033;-1;364.5;;;1;5043;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-04-30 23:36:59
tam50_cap200_tabu0_inst2_cons10;instancias/c103.txt;2;0;10;50;52;5;200;0;PD;0.0;3623.1081;-1;-1;;;0;0;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-01 00:37:23
tam50_cap200_tabu0_inst3_cons10;instancias/c104.txt;3;0;10;50;52;5;200;0;PD;0.0;3643.7376;-1;-1;;;0;0;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-01 01:38:07
tam50_cap200_tabu0_inst4_cons10;instancias/c105.txt;4;0;10;50;52;5;200;0;PD;0.0;3626.3749;-1;-1;;;0;0;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-01 02:38:33
tam50_cap200_tabu0_inst5_cons10;instancias/c106.txt;5;0;10;50;52;5;200;0;PD;0.0;3612.3842;-1;-1;;;0;0;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-01 03:38:46
tam50_cap200_tabu0_inst6_cons10;instancias/c107.txt;6;0;10;50;52;5;200;0;PD;0.0;3639.5221;-1;-1;;;0;0;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-01 04:39:26
tam50_cap200_tabu0_inst7_cons10;instancias/c108.txt;7;0;10;50;52;5;200;0;PD;0.0;3611.3583;-1;-1;;;0;0;False;0;SEM_SEQUENCIA_EXATO;SEM_SEQUENCIA_BP;2026-05-01 05:39:38
